Name,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
OBrien Studio Bunratty Folk Park,35361364577,-8.81192259999999,52.6995681999999,Clare,Bunratty,Ireland,"Photography,Learning,Shopping,Shopping Centres and Department Store,Museums and Attraction,Food Shops"
Mick The Miller Monument,353852297764,-7.44988362939932,53.2139092022857,Offaly,Killeigh,Ireland,Public Sculpture
The Glen Strandhill,,-8.58085464301154,54.2610508211186,Sligo,Strandhill,Ireland,Natural Landscape
Aine Dunne - Fine Art Tapestry Weaver,353879112502,-6.35127699999999,53.7621139999999,Louth,Drogheda,Ireland,"Craft,Shopping,Learning,Art Gallery,Activity Operator"
Glenview Gardens,353238847230,-8.90114456254878,51.731673665233,Cork,,Ireland,"Gardens,Garden,Cafe,Food and Drink"
Ballyshannon and District Museum,353876888789,-8.1894979,54.5011941,Donegal,Ballyshannon,Ireland,Museums and Attraction
Ballagh Studio,353749370684,-7.28989989999999,55.3145175,Donegal,Ballagh,Ireland,"Craft,Shopping,Art Gallery"
Wexford Lavender Farm,353870686774,-6.269887,52.7357742,Wexford,Inch,Ireland,"Gardening,Nature and Wildlife,Visitor Farm,Cafe,Food and Drink"
arainn - Inis Mor (Inishmore),,-9.7315917,53.1280443,Galway,,Ireland,"Restaurant,Bird Watching,Nature and Wildlife,Cycling,Shopping,Shopping Centres and Department Store,Swimming,Swimming Pools and Water Park,Venue,Walking,Island,Offshore Island,Local Produce,Food and Drink,Pubs and Bar"
Ce Mhachaire Ui Rabhartaigh  (Min Larach Harbour),,-8.1746006,55.146192,Donegal,,Ireland,Embarkation Point
Ce an Bhuna Bhig (Bunbeg Harbour),,-8.3093977,55.057756,Donegal,Bunbeg,Ireland,Embarkation Point
Ce Ailt an Chorrain (Burtonport Harbour),,-8.4413892,54.983318,Donegal,Burtonport,Ireland,Embarkation Point
Roonagh Pier,+353(0)9825711,-9.9038798,53.761692,Mayo,Louisburgh,Ireland,Embarkation Point
Calafort Ros an Mhil (Rossaveel Harbour),,-9.5618847,53.265879,Galway,Rossaveal,Ireland,Embarkation Point
Galley Head View,,-8.9518085,51.534963,Cork,,Ireland,Natural Landscape
Old Head,,-9.76986989999999,53.7758737,Mayo,,Ireland,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing,Swimming,Swimming Pools and Water Park,Venue,Walking,Beach"
Cleggan Harbour,,-10.111172,53.556776,Galway,Cleggan,Ireland,Embarkation Point
Schull Harbour,,-9.5433981,51.5249609,,,Ireland,Embarkation Point
Doolin Pier,,-9.4045007,53.015342,Clare,Doolin,Ireland,Embarkation Point
Ce Dhun Chaoin (Dunquin Pier),,-10.4606725,52.1243059,Kerry,,Ireland,Embarkation Point
Cuan an Daingin (Dingle Harbour),,-10.278091,52.139049,Kerry,Dingle,Ireland,Embarkation Point
Portmagee Harbour,,-10.365681,51.886058,Kerry,Portmagee,Ireland,"Embarkation Point,Boat,Tour"
Ce Bhaile an Sceilg (Ballinskelligs Pier),,-10.274349,51.810877,Kerry,Ballinskelligs,Ireland,Embarkation Point
Castletownbere Harbour,,-9.9082625,51.652249,Cork,,Ireland,Embarkation Point
Pontoon Pier,,-9.8555982,51.6550753,Cork,Pontoon,Ireland,Embarkation Point
Glengarriff Harbour,,-9.5422482,51.749514,Cork,Glengarriff,Ireland,Embarkation Point
Bantry Harbour,,-9.46111049999999,51.6798531999999,Cork,,Ireland,Embarkation Point
Baltimore Harbour,,-9.36989999999999,51.48573,Cork,Baltimore,Ireland,Embarkation Point
Collon House,353872355645,-6.48649999999999,53.778286,Louth,Collon,Ireland,"Historic Houses and Castle,Gardens,Garden,Tour"
Heir Island,,-9.4395971,51.4947475,Cork,Heir Island,Ireland,"Bird Watching,Nature and Wildlife,Cycling,Sailing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking,Island,Offshore Island,Natural Landscape"
Hall of the Red Earl,35391564946,-9.05368079999999,53.2710074999999,Galway,,Ireland,Museums and Attraction
It Must Be Dingle Gallery,353669156508,-10.4290671,52.1763325999999,Kerry,,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Ce Bhun an Bhaile (Bunavalla Pier),,-10.14927,51.76558,Kerry,,Ireland,Embarkation Point
Glen Keen Farm,353876167396,-9.787326,53.688361,Mayo,Louisburgh,Ireland,Visitor Farm
The Chimera Gallery,353878038357,-7.3435026,53.5251466,Westmeath,Mullingar,Ireland,Art Gallery
Teach Mhuiris,353749532208,-8.29234646143731,55.0752847715459,Donegal,Derrybeg,Ireland,"Castle,Historic Houses and Castle"
World War 1 Trench Experience,353498544070,-7.2010829,53.8670567,Cavan,Kilmore,Ireland,"Museums and Attraction,Cafe,Food and Drink"
WW2 Memorial and Information Point,353749136409,-7.9553654,55.1885934,Donegal,Dunfanaghy,Ireland,Public Sculpture
Central Arts and Exhibitions Centre,+353(0)864543246,-7.10619219259035,52.2606991105408,Waterford,Waterford City,Ireland,"Learning,Art Gallery,Activity Operator"
Sarah Walker Gallery,3532770387,-9.9114999,51.6502189,Cork,Castletownbere,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Ireland Writing Retreat Donegal,353833356243,-8.23285486695841,55.0514962862241,Donegal,Gweedore,Ireland,"Learning,Activity Operator,Literary Ireland"
Garrai Fado Garden,3532774844,-9.95525744072267,51.685466826339,Cork,Eyeries,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden,Food Shops,Shopping"
North Kerry Museum,353877426231,-9.6553707,52.4708634,Kerry,Ballyduff,Ireland,"Museums and Attraction,Food Shops,Shopping"
Waterville Heritage Gallery,353871241645,-10.17288159126,51.8283692684111,Kerry,Waterville,Ireland,"Craft,Shopping,Art Gallery,Museums and Attraction,Food Shops"
Michael Hanrahan Artist,353868251550,-9.33880759999999,52.9280625,Clare,Lahinch,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Shannon Dolphin and Wildlife Centre,353659051763,-9.4969951,52.6350948,Clare,Kilrush,Ireland,"Learning,Museums and Attraction"
126 Artist-Run Gallery,,-9.0494491,53.2772719,Galway,,Ireland,"Craft,Shopping,Art Gallery"
Burren Art & Craft Fair,353868111511,-9.15068823475235,53.1169595713339,Clare,Ballyvaughan,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Ross Fine Art Gallery and Craft Boutique,353749151926,-7.65064399999999,55.036674,Donegal,Ramelton,Ireland,"Craft,Shopping,Art Gallery"
The Butter Slip - Kilkenny,,-7.25232939136697,52.6523615238896,Kilkenny,Kilkenny City,Ireland,Museums and Attraction
Circle of Life National Organ Donor Commemorative Garden,353877429080,-9.0855395,53.2580142,Galway,Galway City,Ireland,"Gardens,Garden"
Bernard McGlinchey Town Park,+353(0)749153900,-7.73671587256198,54.9511565041299,Donegal,Letterkenny,Ireland,"Walking,Natural Landscape,Public Park,Nature and Wildlife"
Ballymacool Town Park,+353(0)749194297,-7.73671587256198,54.9511565041299,Donegal,Letterkenny,Ireland,"Walking,Natural Landscape,Public Park,Nature and Wildlife"
Country Cottage Stables,353862456414,-6.183672,53.163411,Wicklow,Enniskerry,Ireland,"Gardening,Nature and Wildlife,Horse Riding,Equestrian,Activity Operator,Gardens,Garden,Shopping,Cafe,Food and Drink,Food Shops"
Burren Experience Guided Walks,353868219441,-9.06270125396724,52.9449204899724,Clare,Corofin,Ireland,"Learning,Walking,Activity Operator,National Park,National and Forest Park,Tour"
Moone High Cross,,-6.82503709999999,52.979414,Kildare,,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Achill Heritage Centre,353863406396,-9.98337119999999,53.9762268999999,Mayo,,Ireland,"Tracing Your Ancestors,Museums and Attraction,Activity Operator"
Katies Cottage,353878280848,-9.05775521115003,53.2646329349049,Galway,Galway City,Ireland,"Museums and Attraction,Traditionally Irish,Food Shops,Shopping"
Claregalway Museum and Forge,353867778217,-8.927952,53.359957,Galway,Claregalway,Ireland,Museums and Attraction
Cunnamore Pier,,-9.424822,51.503928,,,,Embarkation Point
Colla Pier,,-9.561419,51.506532,,,,Embarkation Point
Kilbaha Gallery,353659058843,-9.8748001,52.5678999999999,Clare,Kilbaha,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Cafe,Food and Drink,Food Shops"
Goma Contemporary Gallery,353871961923,-7.10523489999999,52.2594229,Waterford,,Ireland,Art Gallery
Dursey Sound,,-10.155077,51.610024,Cork,,Ireland,Embarkation Point
St. Peters Tin Church Laragh,353878957680,-6.77182609999999,54.0482416,Monaghan,,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Castledermot Round Tower & High Cross & St. Davids Graveyard,,-6.834859,52.9103755999999,Kildare,,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Poets Cottage,,-7.5924095,53.0048261,Laois,,Ireland,Museums and Attraction
Drumhome Monastic Site,,-8.12532241747817,54.5775875236851,Donegal,Ballintra,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
I am of Ireland,353877997317,-7.83661849999999,51.9938669999999,Waterford,Clashmore,Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Dunmore Gardens,353838028625,-7.4216296,54.9542728,Donegal,Dunmore,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Michael Budd Blacksmith,353876688400,-8.376667,54.079911,Sligo,Castlebaldwin,Ireland,"Craft,Shopping,Art Gallery"
Wrens Wood Garden,35312810274,-6.10101757636243,53.0549300335373,Wicklow,Ashford,Ireland,"Gardens,Garden"
The Norman Way - Heritage and Cycling trail,,-6.46651626884772,52.3366894993369,Wexford,,Ireland,"Cycling,Castle,Historic Houses and Castle,Natural Landscape,Ruins,Tour"
Clonony Castle,353877614034,-7.922767,53.2358989,Offaly,,Ireland,"Photography,Learning,Historic Houses and Castle,Castle"
St. Patricks Gateway Centre,35351843589,-7.11417879999999,52.2602769999999,Waterford,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Venue,Music"
King of the Vikings,353761102676,-7.1065787,52.2602933,Waterford,,Ireland,"Learning,Museums and Attraction"
The Olde Forge at Logues of Cranford,353862592236,-7.6966695,55.1396713,Donegal,Cranford,Ireland,"Museums and Attraction,Food and Drink,Pubs and Bar"
Top of the Rock Viewing Platform Trail,+353(0)872989250,-10.2525746836364,51.9603862137861,Kerry,Cahersiveen,Ireland,"Photography,Learning,Walking,Natural Landscape"
Martina Furlong - Artists Studio Gallery,353874642440,-6.4063611,52.498219,Wexford,Gorey,Ireland,"Craft,Shopping,Art Gallery"
Heron Gallery Cafe and Gardens,3532767278,-9.6290926952148,51.6026004594853,Cork,Ahakista,Ireland,"Gardens,Garden,Cafe,Food and Drink"
Marshall Doran Collection at Belleek Castle,3539622400,-9.1454577,54.1333375,Mayo,Ballina,Ireland,"Historic Houses and Castle,Castle,Museums and Attraction,Cafe,Food and Drink,Tour"
Blackrock Promenade,353872077193,-6.3660316,53.9630012,Louth,Blackrock,Ireland,"Restaurant,Shopping,Shopping Centres and Department Store,Walking,Beach,Public Sculpture,Venue,Music,Cafe,Food and Drink,Pubs and Bar"
Haggardstown Old Church and Graveyard,,-6.3780595,53.9662155,Louth,,Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
Blackrock Boathouse,353872077193,-6.36744063893127,53.9572861116195,Louth,Blackrock,Ireland,"Walking,Historic Houses and Castle"
Blackrock Wetlands,353872077193,-6.3717605,53.9577093,Louth,,Ireland,"Bird Watching,Nature and Wildlife,Walking,Natural Landscape"
Tory Ferry,353871993710,-8.17532313421782,55.146574119352,Donegal,,Ireland,"Transport,Activity Operator,Embarkation Point,Coach,Road"
IUNVA Post 19,353864160532,-7.7318534923462,54.9574038713154,Donegal,Letterkenny,Ireland,Public Sculpture
Lisdoonvarna Spa Wells Heritage Centre,353657075644,-9.2892478,53.0255378,Clare,Lisdoonvarna,Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink"
Passage West Maritime Museum CLG,353871363588,-8.336456,51.872362,Cork,Passage West,Ireland,Museums and Attraction
Kilvahan Horse Drawn Caravans and Adventure Farm,353862750260,-7.6252845,52.9959756,Laois,Coolrain,Ireland,"Horse Riding,Equestrian,Activity Operator,Visitor Farm"
Long Acre Alpacas,353876339039,-6.59782149999999,53.8803381,Louth,Ardee,Ireland,"Learning,Photography,Walking,Visitor Farm,Venue,Sports Venues,Tour"
Dingle Oceanworld Aquarium,353669152111,-10.278295,52.1399039999999,Kerry,Dingle,Ireland,"Learning,Zoos and Aquarium,Cafe,Food and Drink,Food Shops,Shopping"
Cashel Folk Village Museum,3536263601,-7.8882142,52.5174899,Tipperary,Cashel,Ireland,"Learning,Museums and Attraction"
Carrowkeel Megalithic Site,,-8.38766713650019,54.0745345605894,Sligo,Carrowkeel,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Cluain na dTor Seaside Gardens & Nursery,353749135640,-8.1066942,55.1393099999999,Donegal,Ballyconnell,Ireland,"Art Gallery,Gardens,Garden,Food Shops,Shopping"
Lavit Gallery,353214277749,-8.4793557,51.8963646,Cork,,Ireland,"Craft,Shopping,Art Gallery"
Hamwood House and Gardens,35318255210,-6.5136092,53.4112349,Meath,Dunboyne,Ireland,"Photography,Learning,Walking,Historic Houses and Castle,Gardens,Garden,Tour"
Dysert ODea Castle & Clare Archaeology Centre,353656837401,-9.0663787,52.9113842,Clare,Corofin,Ireland,"Walking,Castle,Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Guillamene and Newtown Cove,,-7.16489879999999,52.1438616,Waterford,Newtown,Ireland,"Swimming,Swimming Pools and Water Park,Venue,Beach,Natural Landscape"
Goats Island ,,-7.76101299999999,51.9456704,Waterford,,Ireland,Beach
Kennedys All-Weather Pet Farm & Playgrounds,353872031821,-9.39194785395261,52.0296343406267,Kerry,Headford,Republic of Ireland,Visitor Farm
Secret Valley Wildlife Park,353539244023,-6.75555291066984,52.4270760670921,Wexford,Clonroche,Republic of Ireland,"Visitor Farm,Cafe,Food and Drink"
Rumleys Open Farm,353214885122,-8.53650049974624,51.8348376190976,Cork,,Ireland,"Walking,Zip Lining,Activity Operator,Visitor Farm,Cafe,Food and Drink,Food Shops,Shopping"
Irish Working Sheepdogs,353878141391,-6.6412586,53.1143537,Kildare,,Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Activity Operator"
Mollie Moos Pet Farm,353877188880,-7.37064999999999,53.4699713,Westmeath,Mullingar,Ireland,Visitor Farm
Coney Island,,-8.5918066,54.2959612999999,Sligo,Coney Island,Ireland,"Bird Watching,Nature and Wildlife,Walking,Island,Offshore Island,Food and Drink,Pubs and Bar"
Donaghmore Famine Workhouse Museum,353868296685,-7.61259069999999,52.8770211,Laois,Donaghmore,Ireland,"Agriculture,Nature and Wildlife,Photography,Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Tearmann Community Garden,353863783168,-6.70451769999999,52.9360363,Wicklow,,Ireland,"Gardens,Garden"
Blue Pool,,-9.54894659999999,51.7474501999999,,Beara Peninsula,Ireland,Embarkation Point
Coleman Irish Music Centre - Ceolaras Coleman,353719182599,-8.5230249,53.9962461999999,Sligo,,Ireland,"Learning,Museums and Attraction,Shopping,Traditionally Irish,Venue,Music"
Loop Head Alpacas,353838476093,-9.6550853,52.6435262,Clare,,Ireland,"Agriculture,Nature and Wildlife,Craft,Shopping,Learning,Visitor Farm,Activity Operator,Food Shops"
Michael Collins Birthplace,353238846107,-8.9805027,51.6165156,Cork,,Ireland,"Castle,Historic Houses and Castle,Ruins"
County Museum Dundalk,353429327056,-6.3971254,54.0046228,Louth,Dundalk,Ireland,"Historic Houses and Castle,Museums and Attraction,Venue,Music,Tour"
Ballaghmore Castle,35350521453,-7.70712899999999,52.9597586,Laois,,Ireland,"Photography,Learning,Historic Houses and Castle,Castle"
Books@One,3539866885,-9.8098762,53.7626494,Mayo,Louisburgh,Ireland,"Shopping,Shopping Centres and Department Store,Literary Ireland,Cafe,Food and Drink,Food Shops"
Woodville Farm,353719162741,-8.5138054,54.2687167,Sligo,,Ireland,"Agriculture,Nature and Wildlife,Visitor Farm,Tour"
Ionad Cois Locha,353749531699,-8.14764119999999,55.025326,Donegal,Letterkenny,Ireland,"Craft,Shopping,Cruising,Kayaking,Activity Operator,Walking,Museums and Attraction,Cafe,Food and Drink,Boat,Tour"
Colmcille Heritage Centre,353749137306,-7.9036327,54.9934003,Donegal,Churchill,Ireland,"Museums and Attraction,Cafe,Food and Drink"
The Yeats Encounter,353871372122,-8.47722771848191,54.2738563268055,Sligo,Sligo Town,Republic of Ireland,"Activity Operator,Literary Ireland"
Stephenstown Pond Nature Park & The Dairy Maid Coffee Shop,353429379019,-6.459102,53.963054,Louth,Knockbridge,Ireland,"Bird Watching,Nature and Wildlife,Fishing,Angling,Learning,Photography,Walking,Forest Park,Park and Forest Walk,Museums and Attraction,Natural Landscape,Venue,Music,Cafe,Food and Drink,Tour"
Sligo Folk Park,353719165001,-8.39881869999999,54.1294653,Sligo,Riverstown,Ireland,"Museums and Attraction,Cafe,Food and Drink"
Pleasure Cruisers,353863284800,-7.92767615387356,53.8313131927338,Leitrim,Roosky,Republic of Ireland,"Cruising,Activity Operator,River,Discovery Point,Boat,Tour"
Locaboat Ireland,353719645300,-8.09978837255857,53.9442381621975,Leitrim,,Republic of Ireland,"Cruising,Activity Operator,River,Discovery Point,Boat,Tour"
Shackleton Museum Athy,353598633075,-6.9832541,52.9916784,Kildare,Athy,Ireland,"Museums and Attraction,Tour"
Corlea Trackway Visitor Centre,353433322386,-7.84544131779102,53.6125265096806,Longford,Kenagh,Republic of Ireland,"Walking,Museums and Attraction"
Tropical World,353749121541,-7.6942623,54.9662137,Donegal,Letterkenny,Ireland,"Bird Watching,Nature and Wildlife,Zoos and Aquarium,Cafe,Food and Drink,Food Shops,Shopping,Tour"
Roscommon Abbey,353906626342,-8.191817,53.6248128999999,Roscommon,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins,Historic Houses and Castle"
Roscommon County Museum,353906625613,-8.1910452,53.6311624,Roscommon,,Ireland,Museums and Attraction
Cavan and Leitrim Railway,353719638599,-7.9164872,53.8595335,Leitrim,,Ireland,"Museums and Attraction,Tour"
Wild Alpaca Way,353876665106,-7.3321928,55.3277553,Donegal,Malin Head,Ireland,"Visitor Farm,Tour,Walking"
Away to Me Sheepdog Demonstrations,353872366380,-8.7820907,54.6671713,Donegal,Malin Beg,Ireland,"Activity Operator,Visitor Farm,Boat,Tour"
The Burren Art Gallery,353862000472,-8.9180727,53.0049327,Clare,,Ireland,"Craft,Shopping,Art Gallery"
Burren and Cliffs of Moher UNESCO Geopark,353657072295,-9.4263437,52.972158,Clare,,Ireland,Natural Landscape
The Quiet Man Cottage,35391552306,-9.5390099,53.4560097,Galway,Lurgan,Ireland,Museums and Attraction
Doe Castle,353872937383,-7.8645123,55.1352927,Donegal,,Ireland,"Castle,Historic Houses and Castle"
Mary Crowleys Artist Studio and Gallery,353862664554,-7.49599965152231,55.2695837391062,Donegal,Clonmany,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Art Gallery,Food Shops"
Fenagh Visitor Centre,353719645590,-7.839209,54.020755,Leitrim,Fenagh,Republic of Ireland,"Activity Operator,Tracing Your Ancestors,Church Abbey,Monastery,Churches,Abbeys and Monastery,Museums and Attraction,Cafe,Food and Drink,Tour"
Workhouse Attic Memorial,353719621757,-8.0948333,53.9468895999999,Leitrim,,Ireland,"Museums and Attraction,Tour"
The Flying Alpaca,353838357180,-9.58019956736132,52.6445255558154,Clare,Kilkee,Republic of Ireland,"Agriculture,Nature and Wildlife,Learning,Visitor Farm,Activity Operator"
The Famine Graveyard,353719620122,-8.0844231,53.951074,Leitrim,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Glenview Folk Museum,353719644157,-7.7977659,54.0270155,Leitrim,Ballinamore,Ireland,"Restaurant,Museums and Attraction,Food and Drink,Pubs and Bar,Tour"
Sliabh An Iarainn Visitor Centre,353719641851,-8.0492747,54.0388583,Leitrim,,Ireland,Museums and Attraction
Drumkeerin Heritage Centre,353719648118,-8.14795007756413,54.1706046727649,Leitrim,,Republic of Ireland,Visitor Farm
St Georges Heritage & Visitor Centre,353719621757,-8.0948333,53.9468895999999,Leitrim,,Ireland,"Learning,Museums and Attraction,Tour"
The Irish Fly Fishing and Game Museum,353578736112,-7.34727699999999,52.8342124,Laois,Attanagh,Ireland,"Fishing,Angling,Museums and Attraction,Tour"
Shannon-Erne Waterway Ballinamore,+353(0)719644855,-7.80492195494903,54.0528906063186,Leitrim,Ballinamore,Republic of Ireland,"Fishing,Angling,River,Discovery Point,Boat,Tour"
Costello Chapel,353719620170,-8.0953457,53.9453089999999,Leitrim,,Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Lough Oughter,,-7.4548,54.018744,Cavan,,Ireland,"Castle,Historic Houses and Castle,Ruins"
Cuilcagh Lakelands Geopark,353719853692,-7.87827019999999,54.2910792,Cavan,Tuam,Ireland,"Bird Watching,Nature and Wildlife,Cycling,Fishing,Angling,Kayaking,Activity Operator,Photography,Learning,Walking,Forest Park,Park and Forest Walk,Natural Landscape,Cafe,Food and Drink,Tour"
The Moth Studios,353872657426,-7.35949729999999,53.9931383,Cavan,,Ireland,"Craft,Shopping,Art Gallery"
The Cathedral of Saint Patrick and Saint Felim,353494331496,-7.3617541,53.9951218,Cavan,,Ireland,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Fethlimidhs Cathedral,353494337168,-7.41474337699889,53.9797368452996,Cavan,Kilmore,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Belturbet Heritage Railway Museum,353872414988,-7.4422278,54.0977954,Cavan,Belturbet,Ireland,"Museums and Attraction,Cafe,Food and Drink,Tour"
Abbey Road Artists Studios,353906442154,-7.9442923,53.429856,Westmeath,Athlone,Ireland,"Craft,Shopping,Art Gallery"
Nano Nagle Birthplace,3532226411,-8.52272999999999,52.1512699999999,Cork,,Ireland,"Museums and Attraction,Activity Operator,Tour"
Granuaile Visitor Centre,3539866341,-9.809611,53.763985,Mayo,Louisburgh,Republic of Ireland,Museums and Attraction
The Kenny Gallery,35391709350,-9.037494,53.2858129999999,Galway,Galway City,Ireland,"Craft,Shopping,Art Gallery"
Fiona Turley - Gallery Crafts,3532527972,-8.2491951,52.1758149,Cork,Kilworth,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Ronan Halpin Gallery,353872770409,-10.0966407,53.973012,Mayo,Newtown,Ireland,"Craft,Shopping,Art Gallery,Food Shops"
Waterford Room,+353(0)51849975,-7.11108,52.259561,Waterford,Waterford City,Republic of Ireland,"Learning,Historic Houses and Castle,Literary Ireland"
North Tipperary Genealogy Centre,3536733850,-8.20028393298037,52.8657806560158,Tipperary,Nenagh,Republic of Ireland,"Tracing Your Ancestors,Museums and Attraction"
Birr Castle Demesne & Historic Science Centre,353579120336,-7.91448569999999,53.0966996,Offaly,,Ireland,"Learning,Castle,Historic Houses and Castle,Gardens,Garden,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Shopping,Tour"
Esker Monastery Retreat,+353(0)91844007,-8.683624,53.282257,Galway,Kiltullagh,Republic of Ireland,"Walking,Church Abbey,Monastery,Churches,Abbeys and Monastery,Activity Operator"
Corrin Nature Reserve,3532536253,-8.2853379,52.1096280999999,Cork,,Ireland,"Bird Watching,Nature and Wildlife,Walking,Natural Landscape"
King House Georgian Mansion,353719663242,-8.3012679,53.973018,Roscommon,,Ireland,"Historic Houses and Castle,Museums and Attraction,Literary Ireland,Venue,Music,Cafe,Food and Drink"
Nenagh Castle,3536733850,-8.1982011,52.865009,Tipperary,Nenagh,Ireland,"Photography,Learning,Historic Houses and Castle,Castle,Public Park,Nature and Wildlife"
Dartfield Country Estate and Horse Museum,35391843968,-8.479863,53.219883,Galway,Kilreekill,Ireland,"Agriculture,Nature and Wildlife,Horse Riding,Equestrian,Learning,Museums and Attraction,Cafe,Food and Drink,Activity Operator,Food Shops,Shopping"
The Shannon Pot,353719853941,-7.919,54.23475,Cavan,,Ireland,"River,Discovery Point"
Castlecoote House and Gardens,353906663794,-8.2909025,53.6162109,Roscommon,Castlecoote,Ireland,"Learning,Gardens,Garden,Historic Houses and Castle,Museums and Attraction,Ruins,Venue,Music,Cafe,Food and Drink,Activity Operator,Tour"
Castlerea Railway Museum,353872308152,-8.494766,53.769823,Roscommon,,Ireland,Museums and Attraction
Frances Crowe Fibre Artist at Grange Studio,353877760250,-8.2470631,53.721639,Roscommon,Grange,Ireland,"Craft,Shopping,Learning,Art Gallery,Activity Operator"
Leahy Beekeeping,353834780022,-8.63387875764158,53.2168662210922,Galway,Carrowmore,Republic of Ireland,"Agriculture,Nature and Wildlife,Learning,Visitor Farm,Tour"
Donegal Garden Trail,353879895099,-8.1102391,54.6537983,Donegal,,Ireland,"Gardening,Nature and Wildlife,Gardens,Garden"
Knockpatrick Gardens,3536965256,-9.108704,52.591073,Limerick,Foynes,Ireland,"Gardening,Nature and Wildlife,Photography,Learning,Gardens,Garden"
Farney Castle,35350443281,-7.901032,52.6718609999999,Tipperary,Thurles,Ireland,"Craft,Shopping,Photography,Learning,Historic Houses and Castle,Castle,Cafe,Food and Drink,Food Shops,Tour"
The West Clare Railway and Heritage Centre,353659051284,-9.53546759999999,52.6683491,Clare,Moyasta,Ireland,Museums and Attraction
Stonehall Wildlife Park,35361393940,-8.86792479999999,52.6076501999999,Limerick,,Ireland,"Visitor Farm,Cafe,Food and Drink,Tour"
Copper Coast Mini Farm,35351396870,-7.2379024,52.1601949,Waterford,,Ireland,"Walking,Visitor Farm,Cafe,Food and Drink,Activity Operator"
Clew Bay Heritage Centre,3539826852,-9.55461,53.801673,Mayo,Rosbeg,Ireland,"Walking,Tracing Your Ancestors,Museums and Attraction,Activity Operator,Tour"
The Masonic Centre,35361313399,-8.6256075,52.6704984,Limerick,,Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Angelas Ashes Walking Tour,+353(0)833000111,-8.62566,52.6653,Limerick,,Republic of Ireland,"Walking,Activity Operator,Literary Ireland,Tour"
Nenagh Heritage Centre & North Tipperary Genealogy,3536733850,-8.2007414,52.8656669,Tipperary,Nenagh,Ireland,"Tracing Your Ancestors,Historic Houses and Castle,Museums and Attraction,Tour"
Corravahan House & Gardens,353879772224,-7.25974489999999,54.0352035,Cavan,,Ireland,"Historic Houses and Castle,Gardens,Garden,Tour"
St. Kilians Heritage Centre,353469242433,-6.9574976,53.8125213,Cavan,,Ireland,"Museums and Attraction,Shopping,Cafe,Food and Drink,Tour"
UCC Visitors Centre,353214901876,-8.49207049999999,51.893486,Cork,,Ireland,"Historic Houses and Castle,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping,Tour"
The Sacred Heart Church,353906626298,-8.195589,53.628628,Roscommon,Roscommon Town,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Kiltyclogher Heritage Centre and Sean MacDiarmadas Cottage,353719854865,-8.03790249999999,54.3562595,Leitrim,Kiltyclogher,Ireland,"Museums and Attraction,Tour"
Claypipe Visitor Centre,353906661923,-8.095668,53.576378,Roscommon,Knockcroghery,Ireland,"Craft,Shopping,Museums and Attraction,Food Shops"
Inishmurray Island,,-8.66140731884763,54.4324497652454,Sligo,Inishmurray,Republic of Ireland,"Island,Offshore Island"
