Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
DCU Summer Accommodation Glasnevin,http://dcurooms.com/dcu-glasnevin/overview,+353(0)17008037,-6.25852107727723,53.3845075480926,Dublin,Glasnevin,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Hillview,http://www.hillview-oranmore.com/?reloaded=yes#home,+353(0)91794341,-8.909719,53.254836,Galway,Moneymore,Republic of Ireland,B&B
Woodview Lodge (Breaffy),http://www.woodviewlodge.com,+353(0)949023985,-9.242668,53.848034,Mayo,Castlebar,Republic of Ireland,B&B
The Old Stable Mews,https://www.castleleslie.com/type/old-stable-mews/,3534788100,-6.889774,54.319846,Monaghan,Glaslough,Republic of Ireland,Self Catering Accommodation
Killinagh House,http://www.killinaghhouse.com/,+353(0)866663226,-7.91131999999999,54.287327,Cavan,Blacklion,Ireland,B&B
An Rosalithir,http://www.rosalithir.com,+353(0)238848136,-9.013716,51.593928,Cork,Rosscarbery,Republic of Ireland,B&B
Cavangarden Court Self Catering,http://www.cavangardencourt.com,+353(0)719851365,-8.148678,54.526668,Donegal,Ballyshannon,Republic of Ireland,Self Catering Accommodation
"Seascape, Fethard-on-Sea",http://www.sykescottages.co.uk/cottage/County-Wexford-Slade/Seascape-17185.html,+353(0)51565626,-6.91129677916342,52.1342371186067,Wexford,,Republic of Ireland,Self Catering Accommodation
Magouhy House,http://www.magouhyhouse.com,+353(0)657089136,-9.08544409319779,53.026927025541,Clare,Carran,Ireland,B&B
St Martha's B&B,,+353(0)949388774,-8.91544067031861,53.7946742074811,Mayo,Knock,Ireland,"B&B,Welcome Standard"
Caledonia,http://www.tripadvisor.com/VacationRentalReview-g211864-d6952871-Caledonia-Ballina_County_Mayo_Western_Ireland.html,+353(0)858555222,-9.13734246072954,54.120245689278,Mayo,Ballina,Ireland,Self Catering Accommodation
Brownes Townhouse,http://selfcateringdungarvan.com,+353(0)878276708,-7.6475361482071,51.9854790303183,Waterford,Dungarvan,Ireland,Self Catering Accommodation
Hotel Curracloe,https://www.hotelcurracloe.com/,+353(0)539137308,-6.393937,52.393481,Wexford,Curracloe,Republic of Ireland,Hotel
Cradog,,+353(0)568835224,-7.496444,52.70616,Kilkenny,Freshford,Republic of Ireland,B&B
Rachra House,,+353(0)909674249,-8.047694,53.279448,Offaly,Shannonbridge,Republic of Ireland,B&B
Temple House,https://www.templehouse.ie/,353879976045,-8.585554,54.113569,Sligo,,Ireland,"B&B,B&Bs,Historic House"
Carramore House,,+353(0)949388149,-8.9180140792846,53.798363421759,Mayo,Knock,Republic of Ireland,B&B
Royal Marine Hotel,https://www.facebook.com/RoyalMarineHotel,+353(0)12300030,-6.133878,53.292249,Dublin,,Republic of Ireland,Hotel
Keane's Cottage & Keane's Cottage Carriage House,http://www.keanescottage.com/,353876644904,-7.8240081,51.956219,Waterford,Kinsalebeg,Ireland,"Self Catering Accommodation,Welcome Standard"
Castlemorris House,http://castlemorrishouse.com,+353(0)667180060,-9.69113665889549,52.260768205212,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland,B&Bs,Historic House"
An Stór Townhouse,https://www.facebook.com/anstormidleton/,+353(0)214633106,-8.17243125252485,51.9154973851,Cork,,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ardboyne Hotel,https://www.ardboynehotel.com/,+353(0)469023119,-6.67156271775627,53.6405090236855,Meath,Navan,Republic of Ireland,Hotel
McGettigan's Hotel,http://www.mcgettiganshotel.com/,+353(0)749122066,-7.73564809688946,54.9519992060627,Donegal,Letterkenny,Republic of Ireland,Hotel
Cahernane House Hotel,https://www.cahernane.com/,+353(0)646631895,-9.50997600363541,52.0432228179687,Kerry,Killarney,Republic of Ireland,Hotel
The Cottages Ireland,http://www.cottages-ireland.com,+353(0)419828104,-6.24189,53.690593,Meath,Bettystown,Republic of Ireland,Self Catering Accommodation
Viking Hotel Waterford,http://www.vikinghotel.ie,+353(0)51336933,-7.16473,52.242279,Waterford,Waterford City,Republic of Ireland,Hotel
The Clonakilty Hotel,https://www.theclonakilty.com/,+353(0)238858866,-8.8854150301347,51.6231554816184,Cork,Clonakilty,Republic of Ireland,Hotel
Hilltop B&B,http://www.hilltop.westclare.net,+353(0)659058238,-9.755044,52.632568,Clare,Kilkee,Ireland,"B&B,Welcome Standard"
Buswells Hotel,http://www.buswells.ie,+353(0)16146500,-6.25578,53.340756,Dublin,Dublin,Republic of Ireland,Hotel
The Address Connolly,https://www.theaddressconnolly.com/,+353(0)18363136,-6.25008400000001,53.3516575123408,Dublin,Dublin,Republic of Ireland,Hotel
Rochestown Lodge Hotel and Leisure Club,http://www.rochestownlodge.com/,+353(0)12853555,-6.14167254844471,53.2695679701424,Dublin,,Republic of Ireland,Hotel
Cassidy's Hotel,https://www.facebook.com/pages/Cassidys-Hotel-Dublin/126580247382498,+353(0)18780555,-6.261571,53.353174,Dublin,Dublin,Republic of Ireland,Hotel
Castleknock Hotel,https://www.facebook.com/CastleknockHotel?ref=hl,+353(0)16406300,-6.389786,53.365971,Dublin,Castleknock,Republic of Ireland,Hotel
Hilton Dublin Kilmainham,https://www.hilton.com/en/hotels/dubkmhi-hilton-dublin-kilmainham/,+353(0)14201800,-6.308464,53.342353,Dublin,Kilmainham,Republic of Ireland,Hotel
Ocean Sands Hotel,http://theoceansandshotel.ie,3539626700,-9.09406585146246,54.2125807184937,Sligo,Enniscrone,Ireland,Hotel
Travelodge Dublin Airport,https://www.travelodge.ie/hotels/227/Dublin-Airport-North-Swords-hotel,35318409233,-6.22360391649817,53.449309201327,Dublin,Swords,Republic of Ireland,Hotel
Clayton Hotel Cardiff Lane,https://www.claytonhotelcardifflane.com/,+353(0)16439500,-6.24113,53.345259,Dublin,Dublin,Republic of Ireland,Hotel
Tower Hotel and Leisure Centre,http://www.towerhotelwaterford.com,35351862300,-7.104975,52.260068,Waterford,Waterford City,Republic of Ireland,Hotel
"Arklow Bay Conference, Leisure and Spa Hotel",http://www.arklowbay.com,+353(0)40226200,-6.14333676992328,52.802895818047,Wicklow,Arklow,Republic of Ireland,Hotel
Handel's Hotel,https://handelshotel.ie/,+353 (0)1 555 3587,-6.26967435467634,53.3440867424419,Dublin,Dublin,Republic of Ireland,Hotel
Camden Street Hotel,http://www.camdenstreethotel.com,+353(0)14780808,-6.265624,53.33594,Dublin,Dublin,Republic of Ireland,Hotel
The Ripley Court Hotel,http://www.ripleycourt.com,+353(0)18365892,-6.251813,53.351306,Dublin,Dublin City,Republic of Ireland,Hotel
Jurys Inn Parnell Street,https://www.facebook.com/JurysInns,+353(0)18784900,-6.262849,53.351409,Dublin,Dublin,Republic of Ireland,Hotel
Maldron Hotel Smithfield,https://www.maldronhotelsmithfield.com/,+353(0)14850900,-6.278595,53.349367,Dublin,Dublin,Republic of Ireland,Hotel
Hotel 7,https://hotel7dublin.com/,+353(0)18737777,-6.26279862014689,53.3550811764904,Dublin,,Ireland,Hotel
Coolbawn Quay,http://coolbawnquay.com,+353(0)6728158,-8.2733231666649,53.0096621814156,Tipperary,Coolbawn,Republic of Ireland,"B&B,Self Catering Accommodation,Welcome Standard,Activity Holiday Accommodation"
West County Hotel,http://www.westcountyhotel.ie,+353(0)16264011,-6.35590079629514,53.351353301644,Dublin,Chapelizod,Republic of Ireland,Hotel
Plaza Hotel,http://www.plazahotel.ie,+353(0)14624200,-6.367359,53.28571,Dublin,Tallaght,Republic of Ireland,Hotel
The Gibson Hotel,https://www.thegibsonhotel.ie,35316815000,-6.2287761,53.3485796,Dublin,,Ireland,Hotel
The Marker Hotel,http://www.themarkerhoteldublin.com/,+353(0)16875100,-6.23886944706509,53.344526021135,Dublin,Dublin,Ireland,Hotel
Maldron Hotel Pearse Street,http://www.maldronhotelpearsestreet.com/,+353(0)16703666,-6.24411,53.343275,Dublin,Dublin City,Republic of Ireland,Hotel
InterContinental Dublin,https://www.intercontinentaldublin.ie/,35316654000,-6.22568826620101,53.3265074868838,Dublin,Ballsbridge,Republic of Ireland,Hotel
Clayton Hotel Dublin Airport,https://www.claytonhoteldublinairport.com/,+353(0)18711000,-6.2180404821396,53.411916980323,Dublin,Swords,Republic of Ireland,Hotel
Radisson Blu Royal Hotel Dublin,https://www.radissonhotels.com/en-us/hotels/radisson-blu-dublin,+353(0)18982900,-6.268215,53.34094,Dublin,Dublin City,Republic of Ireland,Hotel
The Address Citywest,https://www.theaddresscitywest.com/,+353(0)14619900,-6.419546,53.301283,Dublin,Clondalkin,Republic of Ireland,Hotel
Holiday Inn Express Dublin City Centre,https://www.hiexdublincc.com/,+353(0)12788099,-6.26084496615567,53.3521872741483,Dublin,Dublin City,Ireland,Hotel
Chaplins,http://www.chaplinsbandb.com,353567752236,-7.25196849999999,52.6665877,Kilkenny,,Ireland,B&B
UCC Summer Beds,https://www.uccsummerbeds.com,+353(0)214818451,-8.50469655172946,51.8926523957991,Cork,Cork City,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Butterfly Valley Glamping,http://butterflyvalleyglamping.ie,+353(0)868610116,-7.13032784357699,52.506607683683,Kilkenny,Thomastown,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Kilronan Guesthouse,http://www.kilronanhouse.com,+353(0)14755266,-6.259615,53.332972,Dublin,Dublin,Republic of Ireland,Guesthouse
Ariel Guesthouse,https://www.facebook.com/ariel.dublin,+353(0)16685512,-6.231076,53.334158,Dublin,Ballsbridge,Republic of Ireland,Guesthouse
The Bianconi Inn,http://www.bianconi.ie,+353(0)669761146,-9.784853,52.106065,Kerry,Killorglin,Republic of Ireland,Guesthouse
Foleys Town House,http://www.foleystownhouse.com,+353(0)646631217,-9.509911,52.060817,Kerry,Killarney,Republic of Ireland,Guesthouse
Crocnaraw Country House,http://www.crocnaraw.ie,+353(0)9541068,-10.006736,53.542654,Galway,Moyard,Republic of Ireland,Guesthouse
Alpine House,http://www.alpineguesthouse.com,+353(0)669151250,-10.269051,52.137541,Kerry,Dingle,Republic of Ireland,Guesthouse
Atlantic,http://www.atlanticguesthouse.ie,+353(0)749721187,-8.107926,54.65376,Donegal,Donegal Town,Republic of Ireland,Guesthouse
Richmond House,http://www.richmondhouse.net,+353(0)5854278,-7.846703,52.139255,Waterford,Cappoquin,Republic of Ireland,Guesthouse
Adare Guesthouse,http://www.adareguesthouse.ie,35391342488,-9.059696,53.268318,Galway,Galway City,Republic of Ireland,Guesthouse
Ach na Sheen,http://www.achnasheen.ie,+353(0)6251298,-8.154841,52.47301,Tipperary,Tipperary Town,Republic of Ireland,Guesthouse
Lehinch Lodge,http://www.lehinchlodge.ie/,+353(0)657081242,-9.338958,52.934156,Clare,Lahinch,Republic of Ireland,Guesthouse
Faythe Guesthouse,http://www.faytheguesthouse.com,+353(0)539122249,-6.457424,52.333035,Wexford,The Faythe,Republic of Ireland,Guesthouse
19th Green,http://www.19thgreen-bb.com/,+353(0)646632868,-9.561579,52.068859,Kerry,Fossa,Republic of Ireland,Guesthouse
Woodhill House,http://www.woodhillhouse.com,+353(0)749541112,-8.4052,54.758407,Donegal,Ardara,Republic of Ireland,Guesthouse
Charleville Lodge,http://www.charlevillelodge.ie,+353(0)18386633,-6.279831,53.35915,Dublin,Dublin,Republic of Ireland,Guesthouse
Clon Ross,,+353(0)214502602,-8.457949,51.902424,Cork,Cork City,Republic of Ireland,Guesthouse
Ardmore House,,+353(0)429741088,-6.903012,54.127749,Monaghan,Ballybay,Republic of Ireland,Guesthouse
Teach De Broc,https://www.ballybuniongolf.com/,+353(0)6827581,-9.673196,52.493981,Kerry,Ballybunion,Republic of Ireland,Guesthouse
Glenwood House,http://www.glenwoodguesthouse.com,+353(0)214373878,-8.39501,51.821404,Cork,Carrigaline,Republic of Ireland,Guesthouse
Glen Guesthouse,,+353(0)18551374,-6.254781,53.351642,Dublin,,Republic of Ireland,Guesthouse
Mountain View (Oughterard),http://www.mountain-view-galway.com,35391550306,-9.28004049999999,53.4129911,Galway,Oughterard,Ireland,Guesthouse
The Gables,http://www.gablesguesthouseandleisurecentre.com,+353(0)45435330,-6.79325912764738,53.1751117361866,Kildare,Newbridge,Republic of Ireland,Guesthouse
The Strand,https://www.thestrandkilkee.com/,+353(0)659056177,-9.647003,52.680542,Clare,Kilkee,Republic of Ireland,Guesthouse
Dún Rí,https://www.dunri.ie/,3539521625,-10.0185635,53.4881486,Galway,Clifden,Ireland,Guesthouse
Heaton's Guesthouse,http://www.heatonsdingle.com,+353(0)669152288,-10.285665,52.1411,Kerry,Dingle,Republic of Ireland,Guesthouse
Lancaster Lodge,http://www.lancasterlodge.com,+353(0)214251125,-8.482349,51.896605,Cork,Western Road,Republic of Ireland,Guesthouse
Kilkee Thalasso Centre,http://facebook.com/kilkeethalassotherapycentrekilkee,+353(0)659056742,-9.644872,52.680966,Clare,Kilkee,Republic of Ireland,Guesthouse
McCarthy's Guesthouse,http://www.mccarthyslodge.com,+353(0)989142,-9.52603,53.79875,Mayo,Westport,Republic of Ireland,Guesthouse
Blindgate House,http://www.blindgatehouse.com/,+353(0)214777858,-8.525616,51.703563,Cork,Kinsale,Republic of Ireland,Guesthouse
O'Donnabhains Guesthouse,http://twitter.com/ODonnabhains,+353(0)646642106,-9.583696,51.879306,Kerry,Kenmare,Republic of Ireland,Guesthouse
Carlow Guesthouse,http://www.carlowguesthouse.com,+353(0)599136033,-6.879968,52.857243,Carlow,Carlow Town,Republic of Ireland,Guesthouse
Fanad House,http://www.fanadhouse.com,+353(0)567764126,-7.242321,52.646663,Kilkenny,Kilkenny City,Republic of Ireland,Guesthouse
Quay House,http://thequayhouse.com/,3539521369,-10.030031,53.485731,Galway,Clifden,Republic of Ireland,Guesthouse
Laurels Guesthouse,http://www.thelaurelskilkenny.com,+353(0)567761501,-7.260896,52.644713,Kilkenny,Kilkenny City,Republic of Ireland,Guesthouse
Kennys Guesthouse,http://www.kennysguesthouse.com,+353(0)949023091,-9.296415,53.857937,Mayo,Castlebar,Republic of Ireland,Guesthouse
Bunratty Courtyard Guesthouse,http://www.bunrattycourtyard.com,+353(0)61361444,-8.816871,52.699192,Clare,,Republic of Ireland,Guesthouse
Muskerry Arms,http://www.muskerryarms.com,+353(0)214385200,-8.567795,51.933152,Cork,Blarney,Republic of Ireland,Guesthouse
Harbour House,http://www.maharees.ie/index.html,+353(0)667139292,-10.0363412,52.3089415,Kerry,,Ireland,Guesthouse
Rosquil House,http://www.rosquilhouse.com,+353(0)567721419,-7.250928,52.662605,Kilkenny,Kilkenny City,Republic of Ireland,Guesthouse
Hillview House (Dublin),http://www.hillviewhouselusk.com,+353(0)18438218,-6.148173,53.542074,Dublin,Lusk,Republic of Ireland,Guesthouse
An Súgán Guesthouse,https://www.facebook.com/AnSuganClon,+353(0)238833719,-8.885853,51.623167,Cork,Clonakilty,Republic of Ireland,Guesthouse
Kinvara Guesthouse,http://www.kinvaraguesthouse.ie,+353(0)91638562,-8.938199,53.138556,Galway,Kinvara,Republic of Ireland,Guesthouse
Perryville House,http://www.perryvillehouse.com,+353(0)214772731,-8.520812,51.705804,Cork,Kinsale,Ireland,Guesthouse
Harveys Guesthouse,http://www.harveysguesthouse.com,+353(0)18748384,-6.259954,53.35735,Dublin,Dublin,Republic of Ireland,Guesthouse
Sea Rod Inn,https://www.facebook.com/pages/The-Sea-Rod-Inn-Doohoma/128115993886998,+353(0)9786767,-9.952299,54.069885,Mayo,Doohoma,Republic of Ireland,Guesthouse
Wild Honey Inn,http://www.wildhoneyinn.com,353657074300,-9.29584899999999,53.028476,Clare,Lisdoonvarna,Ireland,Guesthouse
Seashore Farm Guesthouse,http://www.seashorekenmare.com,+353(0)646641270,-9.5999774232788,51.8775959485834,Kerry,Kenmare,Republic of Ireland,Guesthouse
Blackwater Eco Pods,http://www.blackwaterecotours.ie/eco-pods/,+353(0)892538699,-7.8508124127361,52.0884489947665,Waterford,Villierstown,Ireland,"Camping,Welcome Standard,Glamping"
Ben View House,http://www.benviewhouse.com,+353(0)9521256,-10.020801,53.488768,Galway,Clifden,Republic of Ireland,Guesthouse
Glendine Inn,http://www.glendineinn.com,+353(0)567721069,-7.252903,52.667122,Kilkenny,Kilkenny City,Republic of Ireland,Guesthouse
Buttermilk Lodge,http://www.buttermilklodge.com,+353(0)9521951,-10.023554,53.492107,Galway,Clifden,Republic of Ireland,Guesthouse
Rose Lodge Guesthouse,http://www.roselodge.ie/,+353(0)214272958,-8.488746,51.896243,Cork,Cork City,Republic of Ireland,Guesthouse
Friar's Lodge,https://www.facebook.com/pages/Friars-Lodge/172171922827166,+353(0)214777384,-8.526748,51.707142,Cork,Kinsale,Republic of Ireland,Guesthouse
Purecamping,http://www.purecamping.ie,+353(0)659057953,-9.59962544861355,52.6333028409542,Clare,Kilkee,Ireland,"Camping,Welcome Standard,Glamping"
Portree Guesthouse,http://www.portreeguesthouse.ie,+353(0)51874574,-7.12097,52.263876,Waterford,Waterford City,Republic of Ireland,Guesthouse
Myles Creek,http://www.tripadvisor.ie/Hotel_Review-g212520-d676466-Reviews-Myles_Creek-Kilkee_County_Clare.html,+353(0)659056900,-9.649137,52.678162,Clare,Kilkee,Republic of Ireland,Guesthouse
Gleesons Townhouse and Restaurant,http://www.gleesonstownhouse.com,+353(0)906626954,-8.19146,53.630932,Roscommon,,Republic of Ireland,Guesthouse
Laragh House,http://www.laraghhouse.com,+353(0)567796691,-7.249478,52.639633,Kilkenny,,Republic of Ireland,Guesthouse
Murphys of Killarney,http://www.murphysofkillarney.com,+353(0)646631294,-9.506209,52.059461,Kerry,Killarney,Republic of Ireland,Guesthouse
Egans House,https://www.eganshouse.ie/,+353(0)18303611,-6.266513,53.366995,Dublin,Glasnevin,Republic of Ireland,Guesthouse
The White House,http://www.whitehouse-kinsale.ie,+353(0)214772125,-8.523351,51.706606,Cork,Kinsale,Republic of Ireland,Guesthouse
Brighton House,http://www.brightonhouse.ie,+353(0)526123665,-7.702854,52.356318,Tipperary,Clonmel,Republic of Ireland,Guesthouse
Top of the Rock Pod Páirc and Walking Centre,https://www.topoftherock.ie/,3532831547,-9.2608,51.6683,Cork,Drimoleague,Ireland,"Camping,Welcome Standard,Glamping"
River Valley Glampotel,http://rivervalleypark.ie/glampotel/,+353(0)40441647,-6.14464950155036,52.8890938781648,Wicklow,Redcross,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Lough Mardal Lodge,https://loughmardalglamping.ie,+353(0)861731813,-8.06859034405192,54.5563958141259,Donegal,Ballintra,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Clissmann Horse Caravans,http://www.clissmannhorsecaravans.com,+353(0)868181816,-6.21772481101038,52.9739030082215,Wicklow,Rathdrum,Republic of Ireland,"Camping,Welcome Standard,Glamping"
Beirnes of Battlebridge,http://www.facebook.com/pages/Battlebridge-Caravan-and-Camping-Park/187350671295775,+353(0)719650824,-8.080726,53.995858,Leitrim,,Republic of Ireland,"Camping,Glamping"
The Bedford Townhouse & Café,http://thebedford.ie,+353(0)61204400,-8.62803645989367,52.6636912145145,Limerick,Limerick City,Republic of Ireland,Guesthouse
Glenview,http://www.glenview-house.com,+353(0)719644157,-7.797499,54.026891,Leitrim,Ballinamore,Republic of Ireland,Guesthouse
Piker's Lodge,http://www.pikerslodge.com/index.html,353436683109,-7.5340019,53.8731328999999,Cavan,Lough Gowna,Ireland,Guesthouse
MacNean House,https://www.nevenmaguire.com/index.php/macnean-house/about-macnean-house/,353719853022,-7.8765059,54.2913186,Cavan,Tuam,Ireland,Guesthouse
Fitzpatrick's,,353436683392,-7.53412,53.873005,Cavan,,Republic of Ireland,Guesthouse
Leeson Bridge House,http://www.leesonbridgehouse.ie,+353(0)16681000,-6.252968,53.331714,Dublin,Dublin,Republic of Ireland,Guesthouse
Cawley's Guesthouse,https://cawleysguesthouse.ie/,353719185025,-8.72803,54.053835,Sligo,,Ireland,Guesthouse
The Olde Post Inn,https://www.theoldepostinn.com/,3534755555,-7.3694709,54.0801902,Cavan,Cloverhill,Ireland,Guesthouse
Ballyknocken House,http://www.ballyknocken.com,+353(0)40444627,-6.143497,52.972221,Wicklow,Glenealy,Republic of Ireland,Guesthouse
Castlewood House,http://www.castlewooddingle.com,+353(0)669152788,-10.286149,52.141314,Kerry,Dingle,Republic of Ireland,Guesthouse
Ballymaloe House,https://ballymaloe.ie/,353214652531,-8.07828622753902,51.8669115203562,Cork,Shanagarry,Republic of Ireland,Guesthouse
Moorings,http://www.moorings.ie,+353(0)669477108,-10.365941,51.885694,Kerry,Portmagee,Republic of Ireland,B&B
Burren Glamping,http://www.burrenglamping.com/,+353(0)657088931,-9.19340539002894,52.9858682163486,Clare,Kilfenora,Ireland,"Camping,Welcome Standard,Glamping"
The Cliff at Lyons,https://www.facebook.com/cliffatlyons,35316303500,-6.55511005356447,53.3006496465468,Kildare,Celbridge,Ireland,Guesthouse
Rannoch,http://www.holidayinmeath.com,+353(0)419827469,-6.242776,53.695503,Meath,Bettystown,Republic of Ireland,Guesthouse
Broadmeadow Country House,http://www.irishcountryhouse.com,+353(0)18352823,-6.360194,53.490558,Meath,Ashbourne,Republic of Ireland,Guesthouse
Aisling Guest House,http://www.aislingguesthouse.ie,+353(0)18350359,-6.384597,53.497213,Meath,Baltrasna,Republic of Ireland,Guesthouse
Anglers Rest,https://www.facebook.com/theanglers/,353499526391,-7.5838202,54.1165347,Cavan,Doon,Ireland,Guesthouse
O'Connors Guesthouse,http://www.cloghane.com,+353(0)667138113,-10.18317,52.233357,Kerry,Cloghane,Republic of Ireland,Guesthouse
The Old Bank Town House,https://www.oldbankhousekinsale.com/,+353(0)214774075,-8.521975,51.705998,Cork,Kinsale,Republic of Ireland,Guesthouse
Lismar Guesthouse,http://www.lismarguesthouse.com/,+353(0)429357246,-6.406894,53.998805,Louth,Dundalk,Republic of Ireland,Guesthouse
Carlingford Viewpoint,http://www.facebook.com/CarlingfordViewpointBandBAccommodation,+353(0)429373149,-6.190783,54.046507,Louth,Carlingford,Republic of Ireland,Guesthouse
Wineport Lodge,http://www.wineport.ie,353906439010,-7.8856937,53.4643222,Westmeath,Glasson,Ireland,Guesthouse
Aran Islands Camping & Glamping,https://www.irelandglamping.ie,353861895823,-9.66241761692629,53.1246404454352,Galway,,Ireland,"Camping,Welcome Standard,Glamping"
Carrig Country House,http://www.carrighouse.com,+353(0)669769100,-9.850168,52.073957,Kerry,Caragh Lake,Republic of Ireland,Guesthouse
Butler House,http://www.butler.ie,+353(0)567765707,-7.250929,52.648837,Kilkenny,Kilkenny City,Republic of Ireland,Guesthouse
Ahernes,http://www.ahernes.com,+353(0)2492424,-7.851804,51.95706,Cork,Youghal,Republic of Ireland,Guesthouse
Rathsallagh House,http://www.rathsallagh.com,+353(0)45403112,-6.728485,53.028458,Wicklow,Dunlavin,Republic of Ireland,Guesthouse
Viewmount House,http://viewmounthouse.com,+353(0)433341919,-7.770180430658,53.7214608478688,Longford,,Ireland,Guesthouse
Waterside House,https://www.facebook.com/Waterside-Guesthouse-234902169897464/,+353(0)599724246,-6.953757,52.540384,Kilkenny,Graiguenamanagh,Republic of Ireland,Guesthouse
Keepers Arms,http://www.facebook.com/thekeepersarms/,+353(0)499523318,-7.676686,54.12045,Cavan,Bawnboy,Republic of Ireland,Guesthouse
Fuchsia House,http://www.fuchsiahouse.com,+353(0)646633743,-9.507512,52.050792,Kerry,Killarney,Republic of Ireland,Guesthouse
Bay View,http://www.lahiffsbayview.com,+353(0)657084006,-9.439327,52.852305,Clare,Spanish Point,Republic of Ireland,Guesthouse
Aisleigh,https://www.aisleighguesthouse.com/,+353(0)719620313,-8.079963,53.946398,Leitrim,Carrick On Shannon,Republic of Ireland,Guesthouse
Hanora's Cottage,http://www.hanorascottage.com,+353(0)526136134,-7.633908,52.277388,Waterford,,Republic of Ireland,Guesthouse
Harty Costello Townhouse,http://www.facebook.com/pages/Harty-Costello-Accommodation-Bar-Bistro/132437833592607?ref=hl,+353(0)6827129,-9.67085292757792,52.5113277162259,Kerry,Ballybunion,Republic of Ireland,Guesthouse
Harrington Hall,http://www.harringtonhall.com,+353(0)14753497,-6.263004,53.334973,Dublin,Dublin,Republic of Ireland,Guesthouse
Richmond Inn,http://www.facebook.com/richmondinn,+353(0)433326126,-7.904671,53.731424,Longford,,Republic of Ireland,Guesthouse
Highfield House,https://www.facebook.com/highfieldguesthouse?ref=bookmarks,+353(0)469436386,-6.787157,53.55255,Meath,Trim,Republic of Ireland,Guesthouse
Clooneen Guesthouse,http://www.clooneenhousewestport.com,+353(0)9825361,-9.518095,53.801381,Mayo,Westport,Republic of Ireland,Guesthouse
Ballyraine Guesthouse,http://www.ballyraineguesthouse.com,+353(0)749124460,-7.707571,54.957063,Donegal,Letterkenny,Republic of Ireland,Guesthouse
Davitts,http://www.davittskenmare.com,+353(0)646642741,-9.583697,51.879245,Kerry,Kenmare,Republic of Ireland,Guesthouse
Benbaun House,http://www.benbaunhouse.ie,+353(0)9521462,-10.020223,53.49108,Galway,Clifden,Republic of Ireland,Guesthouse
Ashleigh House,,+353(0)4781227,-6.966247,54.247553,Monaghan,,Republic of Ireland,Guesthouse
Castle Leslie Estate,http://www.castleleslie.com,3534788100,-6.895825,54.316282,Monaghan,Glaslough,Republic of Ireland,Guesthouse
Coolcower House,https://www.facebook.com/CoolcowerHouse,+353(0)2641695,-8.942526,51.887492,Cork,Macroom,Republic of Ireland,Guesthouse
Redbank House,http://www.redbank.ie/,+353(0)18491005,-6.109148,53.579732,Dublin,Skerries,Republic of Ireland,Guesthouse
Number 31,http://www.number31.ie,+353(0)16765011,-6.253621,53.333404,Dublin,Dublin City,Republic of Ireland,Guesthouse
Garnish House,http://www.garnish.ie,+353(0)214275111,-8.488465,51.895895,Cork,Western Road,Republic of Ireland,Guesthouse
Achill House,,+353(0)214279447,-8.488005,51.895943,Cork,Western Road,Republic of Ireland,Guesthouse
Coach House,http://www.butlerstowncastle.com,+353(0)862238102,-7.183638,52.228156,Waterford,Butlerstown,Republic of Ireland,Guesthouse
Blarney Stone,http://www.blarneystoneguesthouse.com/,+353(0)214270083,-8.488098,51.895931,Cork,Western Road,Republic of Ireland,Guesthouse
Riverside Restaurant & Guesthouse,http://www.riversiderest.com,+353(0)949254200,-8.796222,53.963647,Mayo,Charlestown,Republic of Ireland,Guesthouse
Old Weir Lodge,http://www.oldweirlodge.com,+353(0)646635593,-9.507253,52.051402,Kerry,Killarney,Republic of Ireland,Guesthouse
Townsend House,http://www.townsendhouse-guesthouse.com,353579121276,-7.9095,53.098816,Offaly,Birr,Republic of Ireland,Guesthouse
Greenmount House,http://www.greenmounthouse.ie,+353(0)669151414,-10.262922,52.138307,Kerry,Dingle,Republic of Ireland,Guesthouse
Pembroke Townhouse,https://twitter.com/pembroketownhse,+353(0)16600277,-6.238025,53.332534,Dublin,Ballsbridge,Republic of Ireland,Guesthouse
Crystal Springs,http://www.crystalspringsbandb.com,+353(0)646633272,-9.48772,52.052907,Kerry,Killarney,Republic of Ireland,Guesthouse
Tigh Chualain,http://www.tighchualain.com,+353(0)91553609,-9.352179,53.244719,Galway,,Republic of Ireland,Guesthouse
Fitzwilliam Townhouse,http://www.fitzwilliamtownhouse.com,+353(0)16625155,-6.2491130382192,53.3365408699711,Dublin,Dublin,Republic of Ireland,Guesthouse
Hillcrest Guesthouse,http://www.hillcrestguesthouse.ie,+353(0)526121798,-7.690805,52.356755,Tipperary,Clonmel,Republic of Ireland,Guesthouse
Donegal Manor,https://www.facebook.com/donegalmanor,+353(0)749725222,-8.079454,54.661312,Donegal,Donegal Town,Republic of Ireland,Guesthouse
Foleys Guesthouse,http://www.foleyskenmare.com,+353(0)646642162,-9.583387,51.879391,Kerry,Kenmare,Republic of Ireland,Guesthouse
