Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Wexford Racecourse,https://wexfordraces.ie/,+353873828099,-6.4919351,52.3388569,Wexford,Wexford Town,Republic of Ireland,"Restaurant,Race Course,Venue,Cafe,Food and Drink,Pubs and Bar"
Ballyrafton Wood,,,-7.22985378107382,52.7216886568351,Kilkenny,Kilkenny City,Republic of Ireland,"Public Park,Nature and Wildlife"
Coille an Fhaltaigh Millennium Forest,,,-7.42571842335429,52.620348765256,Kilkenny,Kilmanagh,Republic of Ireland,"Walking,Public Park,Nature and Wildlife"
White Gables Restaurant,https://www.whitegables.com/,+35391555744,-9.1805582,53.3379678,Galway,Moycullen,Republic of Ireland,"Food and Drink,Restaurant,Seafood"
Wild & Native Seafood Restaurant,https://www.wildandnative.ie/,+353539132668,-6.3871869,52.2737336,Wexford,Rosslare,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Dunamore Woods,,,-6.56890355735459,52.442831660309,Wexford,Enniscorthy,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Carrickbyrne Hill,https://www.coillte.ie/site/carrickbyrne-hill/,,-6.77791896150245,52.3649871443025,Wexford,New Ross,Republic of Ireland,"Walking,Forest Park,Park and Forest Walk"
Cois na hAbhann Garden Home and Lifestyle Centre,https://coisnahabhann.ie/,+353539382970,-6.417507,52.620097,Wexford,Camolin,Republic of Ireland,"Gardening,Nature and Wildlife,Shopping,Cafe,Food and Drink"
Glenbarrow - Waterfall Loop,http://www.slievebloom.ie,,-7.52564375817589,53.1497079212292,Laois,Clonaslee,Republic of Ireland,"Walking,Natural Landscape"
Wild Atlantic Gifts,http://www.wildatlanticgifts.com/,+353879187341,-7.39345978269974,55.376549318208,Donegal,Malin Head,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
e-Bike Tours Wild Atlantic Way,http://wildatlanticway.bike/tours/,+353862416199,-9.0704274,53.2625652,Galway,Salthill,Republic of Ireland,"Cycling,Activity Operator,Tour"
Wild Atlantic Way Day Tours,https://wildatlanticwaydaytours.com/,+35391778778,-8.9521376,53.3850224,Galway,Claregalway,Republic of Ireland,"Activity Operator,Tour"
Wild Honey Inn,https://www.wildhoneyinn.com/,+353657074300,-9.295849,53.028476,Clare,Lisdoonvarna,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Wild Irish Crafts,http://www.wild-irish.ie/,+353539429286,-6.5611956,52.7652792,Wicklow,Shillelagh,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Wild Kerry Day Tours with O’Connor Autotours,https://wildkerrydaytours.com/,+353646631052,-9.508651,52.055306,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour"
Winding Stair Bookshop and Restaurant,https://www.winding-stair.com/,+35318727320,-6.2636123,53.3466227,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant"
Windsor Bar and Restaurant,https://www.windsorbar.com/,+353429338146,-6.4060318,53.9993828,Louth,Dundalk,Republic of Ireland,"Food and Drink,Restaurant,Seafood,Vegetarian"
Carrickmacross Workhouse,https://carrickmacrossworkhouse.com/,+353429664540,-6.7248991,53.9785998,Monaghan,Carrickmacross,Republic of Ireland,"Learning,Historic Houses and Castle,Museums and Attraction,Tour"
Castleforbes College,https://www.castleforbescollege.com/,+35318746848,-6.2594952,53.3574177,Dublin,Dublin City,Republic of Ireland,Learning
Castletown House,https://castletown.ie/,+35316288252,-6.53029,53.349127,Kildare,Celbridge,Republic of Ireland,"Walking,Historic Houses and Castle,Venue,Music,Cafe,Food and Drink"
Irish Language Courses,https://www.cnag.ie/en/courses/location/courses-in-dublin.html,+35314757401,-6.2632282,53.3371892,Dublin,Dublin City,Republic of Ireland,Learning
University of Limerick Conference & Sports Campus,https://conference.ul.ie/,+353(0)61234178,-8.55182512314971,52.6742486983498,Limerick,Castletroy,Republic of Ireland,"Venue,Sports Venues"
The Autograph Tree,https://www.coolepark.ie/,+35391631804,-8.837954,53.09256,Galway,Gort,Republic of Ireland,"Learning,Literary Ireland"
Cork City and County Archives,https://corkarchives.ie/,+353214505876,-8.4748785,51.9089459,Cork,Cork City,Republic of Ireland,"Learning,Tracing Your Ancestors"
Cathedral of St. Mary & St. Anne,https://www.corkcathedral.ie/,+353214304325,-8.4764204,51.9046783,Cork,Cork City,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Cafe,Food and Drink"
Cavan Swimming Pool and Leisure Complex,http://cavanleisure.ie/,+353494362888,-7.3518705,53.9969731,Cavan,Cavan Town,Republic of Ireland,"Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Activity Operator"
Cavan County Museum,https://cavanmuseum.ie/home,+353498544070,-7.201083,53.8670567,Cavan,Ballyjamesduff,Republic of Ireland,"Learning,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
Caviston's,https://cavistons.com/restaurant/,+35312809245,-6.122782,53.287158,Dublin,Sandycove,Republic of Ireland,"Food and Drink,Restaurant"
Cliffs of Moher Tour - Celtic Chauffeur Services,https://celticlimo.com/,+353873533460,-9.1771385,53.3377435,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
Chain Driven Cycles,https://chaindrivencycles.com/,+353719129008,-8.472797,54.268375,Sligo,Sligo Town,Republic of Ireland,"Cycling,Activity Operator,Bike Rental,Food Shops,Shopping"
Chauffeur Tours of Ireland,https://www.chauffeurtoursofireland.com/,+353892242635,-6.272092,53.758381,Louth,Termonfeckin,Republic of Ireland,"Activity Operator,Tour"
Chewbrew,https://www.chewbrew.ie/,+35315550320,-6.26572122214475,53.3411311213986,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Cafe"
Legend of the Claddagh Ring,http://claddaghlegend.com,+35391562554,-9.0533643,53.272461,Galway,Galway City,Republic of Ireland,Museums and Attraction
Cleeres Pub,https://cleeres.com/,+353567762573,-7.255182,52.655157,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Clissmann Donkey Walking Holidays,https://clissmannhorsecaravans.com/donkey-walking-holiday/,+35340446920,-6.2171536,52.9740772,Wicklow,Rathdrum,Republic of Ireland,"Walking,Activity Operator,Tour"
Copper Face Jack's,https://copperfacejacks.ie/,+35314255300,-6.263599,53.335378,Dublin,Dublin City,Republic of Ireland,Food and Drink
Corbett Court,https://corbettcourt.ie/,+3532527272,-8.26861,52.203675,Cork,Kilworth,Republic of Ireland,"Food and Drink,Restaurant"
Cork English Academy,https://www.corkenglishacademy.com/,+353214276012,-8.47997094320181,51.8971309731245,Cork,Cork City,Republic of Ireland,Learning
Grand Canal Greenway Bike Hire,https://www.grandcanalgreenwaybikehire.ie/,+35345255621,-6.6650167,53.2489518,Kildare,Sallins,Republic of Ireland,"Cycling,Activity Operator,Bike Rental"
An Evening of Irish Folklore and Fairies,https://irishfolktours.com/,+353868265312,-6.2636588,53.3438235,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Food and Drink,Pubs and Bar"
The Craft Shop,https://craftshopbantry.com/,+3532750003,-9.4489273,51.6804177,Cork,Bantry,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
St Mary's Cathedral Killarney,http://www.killarneyparish.com/,+353646631014,-9.5181868,52.0596136,Kerry,Killarney,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
O'Connell Memorial Church,https://www.dioceseofkerry.ie/parish/cahersiveen/,+353646631633,-10.2254183,51.9469561,Kerry,Cahersiveen,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
St. Carthage's Cathedral Lismore,https://www.stcarthagescathedral.ie/visit/,+3535854975,-7.9292165,52.1398466,Waterford,Lismore,Republic of Ireland,"Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery"
Killaloe Cathedral and Churches,http://www.discoverloughderg.ie/killaloe-cathedral-and-churches,+35361374779,-8.439113,52.806371,Clare,Killaloe,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Duiske Glass,https://duiskeglasskilkenny.ie/,+353599724174,-6.9568614,52.5402488,Kilkenny,Graiguenamanagh,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
Cornstore Restaurant,https://cornstorelimerick.ie/,+35361609000,-8.62525,52.6625525,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Restaurant"
Courthouse Arts Centre,https://www.courthousearts.ie/,+35340238529,-6.4639222,52.7991525,Wicklow,Tinahely,Republic of Ireland,"Venue,Comedy,Music"
Bunratty Village Mills,https://www.facebook.com/people/Bunratty-Village-Mills/100048495742104/,+35361364321,-8.813227,52.696069,Clare,Bunratty,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
Donegal County Museum,https://www.facebook.com/Donegalcomuseum,+353749124613,-7.735013,54.9544154,Donegal,Letterkenny,Republic of Ireland,Museums and Attraction
Shannon's Lough Derg Pike and Coarse Fishery,https://fishinginireland.info/coarse/shannon/killaloe/#killaloe,+353(0)61300238,-8.4484079138183,52.8099458981657,Clare,Killaloe,Republic of Ireland,"Fishing,Angling"
Rosses Anglers Association,https://fishinginireland.info/salmon/north/rosses/,+353749521163,-8.36099307110567,54.9508787377348,Donegal,Dungloe,Republic of Ireland,"Fishing,Angling,Activity Operator"
Carlow Genealogy,https://www.from-ireland.net/county-carlow-genealogy/,+353599129709,-6.9279291,52.8362411,Carlow,Carlow Town,Republic of Ireland,"Learning,Activity Operator,Tracing Your Ancestors"
Galway City Library,https://www.galway.ie/en/services/library/,+35391561666,-9.051903,53.271668,Galway,Galway City,Republic of Ireland,"Learning,Literary Ireland"
Galway Arts Centre,https://www.galwayartscentre.ie/en,+35391565886,-9.057248,53.2709401,Galway,Galway City,Republic of Ireland,"Craft,Shopping,Learning,Art Gallery,Historic Houses and Castle,Activity Operator"
Galway County Library,https://www.galway.ie/en/services/library/,+35391509388,-9.05756,53.273911,Galway,Galway City,Republic of Ireland,Literary Ireland
Giles Norman Photography,https://gilesnorman.com/,+353214774373,-8.522055,51.70445,Cork,Kinsale,Republic of Ireland,"Craft,Shopping,Photography,Learning,Art Gallery,Food Shops"
Glendalough Woollen Mills,https://glendaloughwoollenmills.com/,+35340445156,-6.3011904,53.0032919,Wicklow,Glendalough,Republic of Ireland,"Craft,Shopping,Shopping Centres and Department Store,Food Shops"
The Glucksman Gallery,https://www.glucksman.org/,+353214901844,-8.490332,51.8947412,Cork,Cork City,Republic of Ireland,"Craft,Shopping,Art Gallery"
Goffs Bloodstock Sales,https://www.goffs.com/,+35345886600,-6.6053548,53.2478289,Kildare,Kill,Republic of Ireland,"Activity Operator,Food Shops,Shopping"
Gordon Bennett Driving Route,http://www.gordonbennettroute.com,+353578664132,-6.90725578170479,53.1591789032745,Kildare,Kildare Town,Republic of Ireland,Tour
Gormley's Fine Art,https://www.gormleys.ie/,+35316729031,-6.2563903,53.342245,Dublin,Dublin City,Republic of Ireland,Art Gallery
Graphic Studio Gallery,https://graphicstudiodublin.com/,+35316798021,-6.262273,53.344994,Dublin,Dublin City,Republic of Ireland,Art Gallery
Crafts of Ireland,https://www.craftsofireland.ie/,+353868205177,-7.088195,53.785112,Cavan,Virginia,Republic of Ireland,"Craft,Shopping,Learning,Activity Operator,Art Gallery"
The Creamery Bar & Restaurant,https://creamerybar.com/the-bar/,+35361364114,-8.8134336,52.6965103,Clare,Bunratty,Republic of Ireland,"Food and Drink,Pubs and Bar"
Creative Ardagh,http://creativeardagh.blogspot.com/,+353863027602,-7.6829533,53.6671198,Longford,Ardagh,Republic of Ireland,"Craft,Shopping,Learning,Museums and Attraction,Activity Operator,Food Shops,Tour"
Cronin's Sheebeen,https://croninssheebeen.com/,+3539826528,-9.5609568,53.7940222,Mayo,Westport,Republic of Ireland,"Food and Drink,Restaurant"
Cronin's Teach na n-Ól,http://croninsteachnanol.com/,+3539866626,-9.8096618,53.7626425,Mayo,Louisburgh,Republic of Ireland,"Food and Drink,Pubs and Bar"
Cross River Ferries Ltd.,https://crossriverferries.ie/getting-cross-river-ferries/,+353214811485,-8.321949,51.848299,Cork,Cobh,Republic of Ireland,"Transport,Coach,Road"
Curran Golf,https://currangolf.com/travel/,+35315514485,-6.2542181,53.325772,Dublin,Ranelagh,Republic of Ireland,"Golf,Activity Operator,Tour"
Cycle Wexford - Bicycle Hire,https://www.cyclewexford.com/,+353861276012,-6.3921174,52.3931816,Wexford,Wexford Town,Republic of Ireland,"Cycling,Activity Operator,Bike Rental"
Dalys Inn,https://www.dalysofdonore.com/bar,+353419823252,-6.4174071,53.6923184,Meath,Donore,Republic of Ireland,"Food and Drink,Pubs and Bar"
Dead Centre Brewing Company,https://deadcentrebrewing.com/,+353906420883,-7.9406642,53.4236546,Westmeath,Athlone,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Fast Food,Pubs and Bar"
Wicklow Wolf Brewing Co.,https://wicklowwolf.com/brewery/,+35315676993,-6.1067405,53.2050307,Wicklow,Bray,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Shopping,Tour"
Achill Island Distillery,https://irishamericanwhiskeys.com/,+3539847898,-9.9827429,53.9706277,Mayo,Achill Island - Acaill,Republic of Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Tour"
Ballykeefe Distillery,https://ballykeefedistillery.ie/,+353877004538,-7.37639637971019,52.6018984298127,Kilkenny,Cuffesgrange,Republic of Ireland,"Agriculture,Nature and Wildlife,Craft,Shopping,Food and Drink,Restaurant,Learning,Museums and Attraction,Artisan,Food Shops,Tour"
Carlingford Brewing Company,https://carlingfordbrewing.ie/,+353833284040,-6.221802,53.994002,Louth,Ravensdale,Republic of Ireland,"Restaurant,Food and Drink,Activity Operator,Museums and Attraction,Tour"
Drioglann Loch Measc,https://www.loughmaskdistillery.com/,+353949544701,-9.44446594440797,53.6116874767891,Mayo,Tourmakeady,Republic of Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Food Trails and Tour,Tour"
Galway City Distillery,https://www.galwaycitydistillery.ie/,+353873809614,-9.0497978,53.2723124,Galway,Galway City,Republic of Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Pubs and Bar,Tour"
Treaty City Brewery,https://treatycitybrewery.ie/,+35361546549,-8.6242988,52.6696511,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Artisan,Pubs and Bar,Tour"
Jameson Distillery Bow St.,https://www.jamesonwhiskey.com/en-ie/,+35318072355,-6.2773544,53.3483761,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction"
Jameson Distillery Midleton,https://www.jamesonwhiskey.com/en-ie/,+353214613594,-8.1693376,51.9132135,Cork,Midleton,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
JJ Corry Irish Whiskey Experience,https://www.chapelgatewhiskey.com,+353863840722,-9.4353561,52.6770232,Clare,Kilrush,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Tour"
Killarney Brewing Company,https://killarneybrewing.com/,+353646636505,-9.5071056,52.0543192,Kerry,Killarney,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Fast Food,Pubs and Bar,Tour"
Listoke Distillery & Gin School,https://listokedistillery.ie,+353412145024,-6.3440359,53.7290095,Louth,Drogheda,Republic of Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Local Produce,Activity Operator,Food Trails and Tour,Tour"
Micil Distillery,https://micildistillery.com/,+35391450226,-9.0764149,53.2598757,Galway,Galway City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction"
Pearse Lyons Distillery,https://www.pearselyonsdistillery.com/,+35316916000,-6.2896018,53.3436846,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction"
Rebel City Distillery,https://www.rebelcitydistillery.com/visit-the-distillery/,+353214966300,-8.4500664,51.8990859,Cork,Cork City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Tour"
Teeling Whiskey Distillery,https://www.teelingwhiskey.com,+35315310888,-6.2771221,53.3377638,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction"
Wicklow Brewery,https://www.wicklowbrewery.ie/brewery.html,+35340441661,-6.14497101038137,52.8893580306763,Wicklow,Redcross,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Pubs and Bar,Tour"
Slane Distillery,https://www.slaneirishwhiskey.com/,+353469030600,-6.56271672456035,53.7107839819841,Meath,Slane,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Shops,Shopping"
Clonakilty Brewing Company,http://clonakiltybrew.ie,+353879246105,-8.9019341,51.61647,Cork,Clonakilty,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Artisan,Activity Operator,Food Shops,Shopping,Tour"
Lough Gill Brewery,https://loughgillbrewery.com/,+353872108159,-8.4551593,54.2666122,Sligo,Sligo Town,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
The Roadside Tavern,https://www.burrenexperiences.ie/the-roadside-tavern/,+353657074084,-9.290609,53.0284146,Clare,Lisdoonvarna,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Venue,Music,Pubs and Bar,Seafood"
Mescan Brewery,https://www.mescanbrewery.com/,+353868320320,-9.7282813,53.7471934,Mayo,Westport,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
Bridewell Brewery,https://bridewellbrewery.ie,+353871279346,-10.02033,53.4872227,Galway,Clifden,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Food Trails and Tour,Tour"
Crew Brewing Company,https://www.crewbrewing.ie,,-8.6236997,52.6619598,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Restaurant,Learning,Museums and Attraction,Pubs and Bar"
Brehon Brewhouse,https://brehonbrewhouse.ie/the-brewery/,+353868230914,-6.6355745,53.980673,Monaghan,Inniskeen,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Artisan,Local Produce,Food Shops,Shopping,Tour"
Ballykilcavan Brewery,http://www.ballykilcavan.com,+353863484128,-7.1157709,53.0179718,Laois,Stradbally,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Artisan,Activity Operator,Food Trails and Tour,Tour"
Franciscan Well Brewery and Brew Pub,https://franwellbar.com/,+353214393434,-8.4821027,51.9010819,Cork,Cork City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Pubs and Bar,Tour"
Kilmainham Gaol,https://kilmainhamgaolmuseum.ie/,+35314535984,-6.30978111045079,53.3418898820564,Dublin,Dublin City,Republic of Ireland,
St Nicholas' Collegiate Church of Ireland,http://www.stnicholas.ie,+35391564648,-9.0537087,53.2726799,Galway,Galway City,Republic of Ireland,"Church Abbey,Monastery,Churches,Abbeys and Monastery"
Roscommon Arts Centre,https://roscommonartscentre.ie/,+353906625824,-8.183888,53.631022,Roscommon,Roscommon Town,Republic of Ireland,"Venue,Comedy,Music,Food and Drink,Pubs and Bar"
Lough Bunny,,,-8.9246426,53.0220868,Clare,Corofin,Republic of Ireland,
GAA Museum - Croke Park,https://crokepark.ie/gaamuseum,+35318192323,-6.24995408794405,53.3604612753469,Dublin,Dublin City,Republic of Ireland,Museums and Attraction
Courtney's Bar,http://www.courtneysbar.com,+353646632689,-9.5081496,52.0585565,Kerry,Killarney,Republic of Ireland,"Food and Drink,Pubs and Bar"
Butlers. The Factory Tour,https://www.butlerschocolates.com/,+35316710599,-6.2192696,53.4037329,Dublin,Clonshaugh,Republic of Ireland,"Food and Drink,Restaurant,Activity Operator,Food Trails and Tour,Tour"
An Grianán Theatre,https://www.angrianan.com/,+353749120777,-7.7312369,54.9531517,Donegal,Letterkenny,Republic of Ireland,"Venue,Comedy,Music,Food and Drink,Pubs and Bar,Cafe"
Clonalis House,http://www.clonalis.com,+353949620014,-8.508685,53.770136,Roscommon,Castlerea,Republic of Ireland,"Historic Houses and Castle,Museums and Attraction"
More to Life Adventures,https://mtla.ie/,+353892575147,-9.1812938,54.1207409,Mayo,Ballina,Republic of Ireland,Activity Operator
Broadhaven Irish Tours,http://broadhaventours.com/,,-9.15521807832033,54.1146265795004,Mayo,Ballina,Republic of Ireland,"Activity Operator,Tour"
Bundoran Surf Co.,https://bundoransurfco.com/,+353719841968,-8.271583,54.481466,Donegal,Bundoran,Republic of Ireland,"Surfing,Activity Operator"
White Water Surf Company,https://www.whitewatersurfco.com/,+353868625564,-9.4332912,52.843133,Clare,Spanish Point,Republic of Ireland,"Learning,Surfing,Activity Operator,Food Shops,Shopping"
Yellow Umbrella Tours Ltd,https://www.dublinfreewalkingtour.ie/,+353830673393,-6.26021629878289,53.3497150859291,Dublin,Dublin City,Republic of Ireland,"Walking,Activity Operator,Tour"
Wild Way Tours,https://www.facebook.com/pages/Wild-Way-Tours/1379690978996874?hc_location=ufi,+353868233918,-8.43918108650814,51.8737589676238,Cork,Kinsale,Republic of Ireland,"Activity Operator,Tour"
Connemara Equestrian Escapes,https://connemaraequestrianescapes.com/,+353876445589,-9.1522584,53.3425195,Galway,Moycullen,Republic of Ireland,"Horse Riding,Equestrian,Activity Operator,Tour"
CycleWest Ireland,https://www.cyclewest.com/,+35391877323,-10.0202388,53.4891345,Galway,Clifden,Republic of Ireland,"Cycling,Activity Operator,Tour"
Adventure Tours Inis Mor,https://www.facebook.com/AdventureToursInisMor,+353879547571,-9.66904792855837,53.1191408281519,Galway,Inishmore - Árainn (Aran Islands),Republic of Ireland,"Activity Operator,Tour"
Birdsireland,https://birdsireland.com/guided-tours/,+353879075669,-6.0764458,53.0516396,Wicklow,Newcastle,Republic of Ireland,"Bird Watching,Nature and Wildlife,Activity Operator,Tour"
University College Cork -UCC,http://www.ucc.ie/en/discover,+353214903000,-8.492377,51.89182,Cork,Cork City,Republic of Ireland,"Restaurant,Historic Houses and Castle,Cafe,Food and Drink"
glór Irish Music Centre,https://glor.ie/,+353656845370,-8.977096,52.8447007,Clare,Ennis,Republic of Ireland,"Learning,Traditionally Irish,Venue,Music,Cafe,Food and Drink"
Comedy at The International,https://www.intercomedydublin.com/,+35316779250,-6.2617769,53.3431142,Dublin,Dublin City,Republic of Ireland,"Venue,Comedy,Food and Drink,Pubs and Bar,Activity Operator"
Vanilla Pod Restaurant at the Headfort Arms Hotel,https://www.headfortarms.ie/vanilla-pod-restaurant.html,+353469240063,-6.8747878,53.7269155,Meath,,Republic of Ireland,"Food and Drink,Restaurant"
Solstice Arts Centre,https://solsticeartscentre.ie/,+353469092300,-6.6858725,53.6501175,Meath,Navan,Republic of Ireland,"Art Gallery,Venue,Comedy,Music,Cafe,Food and Drink,Activity Operator"
The Oak Room Restaurant,https://www.theoakroom.ie/,+353494371414,-7.3618708,53.9897597,Cavan,Cavan Town,Republic of Ireland,"Food and Drink,Restaurant"
Limerick Whiskey Experience,https://whiskeyexperience.ie/,+35361414900,-8.622283,52.662749,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Restaurant,Learning,Activity Operator,Museums and Attraction,Pubs and Bar,Tour"
Mother Macs Public House,https://mothermacs.ie/,+35361414900,-8.622283,52.662749,Limerick,Limerick City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Cronin's Yard,https://croninsyard.com/,+353(0)646624044,-9.696116,52.026621,Kerry,Beaufort,Republic of Ireland,"Walking,Activity Operator,Tour"
Corporate Chauffeurs,http://corporatechauffeurs.ie/tours/,+353872767660,-6.32234887666016,53.3262954603074,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Wild Atlantic Luxury Tours,https://wildatlanticluxurytours.ie,+353868570997,-9.35528525957693,51.6575309348159,Cork,Bantry,Republic of Ireland,"Activity Operator,Tour"
Wild Atlantic Music Tours,https://wildatlanticmusictours.com/,+353861721326,-8.99455638680331,52.8198865734248,Clare,Ennis,Republic of Ireland,"Activity Operator,Tour"
Zozimus Bar,https://zozimusbar.ie,+35315369640,-6.25973654328027,53.3405882807492,Dublin,Dublin City,Republic of Ireland,"Food and Drink,Pubs and Bar"
Wicklow Mountaineer Tour - Railtours Ireland First Class!,https://railtoursireland.com/train-tour/wicklow-avoca-ballykissangel-glendalough/dc08,+35318560045,-6.250291,53.351003,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Wicklow Glendalough & Kilkenny Tour - Collins Day Tours,https://www.collinsdaytours.com/,+35316770837,-6.2606459,53.3515365,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Galway Tourist Train,https://www.facebook.com/GalwayTouristTrain/,+353872188314,-9.04911849812208,53.2749472285752,Galway,Galway City,Republic of Ireland,"Activity Operator,Tour"
VISUAL Centre for Contemporary Art and George Bernard Shaw Theatre,https://visualcarlow.ie/,+353599172400,-6.9278619,52.838161,Carlow,Carlow Town,Republic of Ireland,"Restaurant,Art Gallery,Venue,Music,Food and Drink"
Smithwick's Experience Kilkenny,https://www.smithwicksexperience.com/,+353567786377,-7.2541102,52.6543719,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Restaurant,Museums and Attraction,Tour"
Kilkenny Famine Experience,https://kilkennyfamineexperience.com/,+353567777600,-7.2446135,52.6553725,Kilkenny,Kilkenny City,Republic of Ireland,"Activity Operator,Tour"
Kilkenny City Tours (Tourist Train),https://www.facebook.com/pages/Kilkenny-City-Tours/223057774378475?fref=ts,+353867301500,-7.2487419,52.6496682,Kilkenny,Kilkenny City,Republic of Ireland,"Activity Operator,Tour"
Kytelers Inn,https://www.kytelersinn.com/,+353874642187,-7.2530346,52.6530993,Kilkenny,Kilkenny City,Republic of Ireland,"Food and Drink,Restaurant,Pubs and Bar"
Gowran Park Racecourse,https://www.gowranpark.ie/racing/,+353567726225,-7.0698674,52.6198333,Kilkenny,Gowran,Republic of Ireland,"Restaurant,Race Course,Venue,Sports Venues,Food and Drink,Pubs and Bar"
Wexford Discovery Tours,https://taxiswexford.com/,+353876411111,-6.48702929949366,52.3333629793542,Wexford,Wexford Town,Republic of Ireland,"Activity Operator,Tour"
The Workhouse Famine & Heritage Centre,https://www.dunfanaghyworkhouse.com/,+353749136540,-7.9769915,55.1798502,Donegal,Dunfanaghy,Republic of Ireland,"Museums and Attraction,Cafe,Food and Drink,Tour"
Deros Tours,https://derostours.com/,+353646631251,-9.508798,52.058222,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour"
Kerr's Bookshop,http://www.kerrsbookshop.ie/,+353238834342,-8.8869602,51.6232219,Cork,Clonakilty,Republic of Ireland,"Shopping,Shopping Centres and Department Store,Food Shops"
WeDrive.ie,https://www.wedrive.ie/private-tours/,+353861903022,-9.5245321,53.8063094,Mayo,Westport,Republic of Ireland,"Transport,Activity Operator,Tour,Coach,Road"
Waterford Crystal & Kilkenny City Tour - Railtours Ireland First Class!,https://railtoursireland.com/train-tour/waterford-crystal-kilkenny-city-/dh01,+35318560045,-6.250291,53.351003,Dublin,Dublin City,Republic of Ireland,"Activity Operator,Tour"
Ward Tours,https://wardtours.com/day-tours-ireland,+353(0)877671125,-7.29873110847552,53.0330760871783,Laois,Portlaoise,Republic of Ireland,"Activity Operator,Tour"
Walter’s Way Tours,https://www.walterswaytours.com/,+353(0)868197188,-9.5002941803566,52.0514004899963,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour"
Walsh Private Driver Tours Killarney,https://www.facebook.com/profile.php?id=100063547062220,+353(0)863165376,-9.4981422,52.0521026,Kerry,Killarney,Republic of Ireland,"Activity Operator,Tour"
